real verb class vsense animrec animth defrec defth prorec proth accrec accth ldiff mod
PP give a give.a inanim inanim definite indef nonpro nonpro notgiven notgiven -2.1972246 wallstreet
PP give a give.a inanim inanim definite indef nonpro nonpro given notgiven -2.3025851 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven notgiven 0 wallstreet
PP sell_back t sell_back.t animate inanim definite definite nonpro nonpro given notgiven 1.6094379 wallstreet
PP sell t sell.t animate inanim definite indef nonpro nonpro notgiven notgiven 0.9162907 wallstreet
PP deal a deal.a inanim inanim definite indef nonpro nonpro notgiven notgiven -1.9924302 wallstreet
PP pay t pay.t animate inanim definite indef nonpro nonpro notgiven notgiven -0.5596157 wallstreet
PP tender t tender.t animate inanim definite definite nonpro nonpro notgiven notgiven -0.6931472 wallstreet
PP send a send.a animate inanim definite indef nonpro nonpro notgiven notgiven 1.0986123 wallstreet
PP sell t sell.t animate inanim definite definite nonpro pronom notgiven given -1.7917595 wallstreet
PP sell t sell.t animate inanim definite indef nonpro nonpro notgiven notgiven -0.6931472 wallstreet
PP sell t sell.t animate inanim indef indef nonpro nonpro notgiven notgiven -0.4054651 wallstreet
PP sell t sell.t animate inanim definite indef nonpro nonpro notgiven notgiven -0.1823216 wallstreet
PP sell a sell.a animate inanim indef indef nonpro nonpro notgiven notgiven 0.4054651 wallstreet
PP sell c sell.c animate inanim definite indef nonpro nonpro notgiven notgiven 0.2231435 wallstreet
PP run t run.t animate inanim indef indef nonpro nonpro notgiven notgiven -1.0986123 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven notgiven 1.0986123 wallstreet
PP offer a offer.a animate inanim indef indef nonpro nonpro notgiven notgiven 0.5877867 wallstreet
PP tell c tell.c animate inanim definite definite nonpro nonpro notgiven given -0.4054651 wallstreet
PP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven -1.0986123 wallstreet
PP sell t sell.t animate inanim indef indef nonpro nonpro notgiven notgiven 0.9162907 wallstreet
PP send c send.c animate inanim indef indef nonpro nonpro notgiven notgiven -0.9162907 wallstreet
PP promise a promise.a animate inanim indef indef nonpro nonpro notgiven notgiven 0.6931472 wallstreet
PP pay t pay.t animate inanim definite indef nonpro nonpro notgiven notgiven 0 wallstreet
PP sell t sell.t animate inanim indef indef nonpro nonpro notgiven notgiven -1.6094379 wallstreet
PP sell t sell.t animate inanim indef definite nonpro nonpro notgiven notgiven 0 wallstreet
PP sell t sell.t animate inanim indef indef nonpro nonpro notgiven notgiven 0 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven notgiven -1.6094379 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro given notgiven 1.7047481 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven notgiven 1.3862944 wallstreet
PP pay t pay.t animate inanim definite indef nonpro nonpro given notgiven 1.6094379 wallstreet
PP lend t lend.t animate inanim definite definite nonpro nonpro notgiven notgiven 1.0986123 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven notgiven 1.0986123 wallstreet
PP award a award.a animate inanim definite definite nonpro nonpro notgiven notgiven 1.2527629 wallstreet
PP give a give.a animate inanim indef definite nonpro nonpro notgiven given -2.3025851 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven notgiven 0 wallstreet
PP resell t resell.t animate inanim indef definite nonpro pronom notgiven given 0 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven given -0.4054651 wallstreet
PP offer a offer.a animate inanim definite indef nonpro nonpro notgiven notgiven 0.6931472 wallstreet
PP lease t lease.t animate inanim definite indef nonpro nonpro given notgiven 0.5108256 wallstreet
PP lease t lease.t animate inanim definite indef nonpro nonpro given notgiven 0.9162907 wallstreet
PP lease t lease.t animate inanim definite indef nonpro nonpro given notgiven 0.6931472 wallstreet
PP resell t resell.t animate inanim indef definite nonpro pronom notgiven given -2.5649494 wallstreet
PP pay t pay.t animate inanim definite indef nonpro nonpro notgiven notgiven -0.4054651 wallstreet
PP bring a bring.a animate inanim definite indef nonpro nonpro given notgiven 2.6390573 wallstreet
PP pay t pay.t animate inanim definite indef nonpro nonpro notgiven notgiven -0.4054651 wallstreet
PP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven -1.0986123 wallstreet
PP sell t sell.t animate inanim definite indef nonpro nonpro notgiven notgiven -0.2513145 wallstreet
PP sell a sell.a animate inanim indef indef nonpro nonpro notgiven notgiven -0.9808292 wallstreet
PP offer c offer.c animate inanim indef indef nonpro nonpro notgiven notgiven 0.6931472 wallstreet
PP give a give.a inanim inanim definite indef nonpro nonpro notgiven notgiven -1.2527629 wallstreet
PP give a give.a inanim inanim definite indef nonpro nonpro notgiven notgiven -3.1354942 wallstreet
PP owe a owe.a animate inanim indef indef nonpro nonpro notgiven notgiven 0 wallstreet
PP send t send.t animate inanim definite indef nonpro nonpro notgiven notgiven 0.6931472 wallstreet
PP sell t sell.t animate inanim indef indef nonpro nonpro notgiven notgiven 0.6931472 wallstreet
PP show c show.c animate inanim definite definite nonpro pronom notgiven given -0.6931472 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven notgiven -0.6931471 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven notgiven 0.2876821 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro given notgiven 1.6094379 wallstreet
PP send c send.c animate inanim definite indef nonpro nonpro notgiven notgiven 0.4054651 wallstreet
PP sell t sell.t animate inanim indef definite nonpro nonpro notgiven notgiven 0.4054651 wallstreet
PP sell t sell.t animate inanim definite indef nonpro nonpro notgiven notgiven -0.356675 wallstreet
PP sell t sell.t animate inanim indef definite nonpro nonpro notgiven notgiven 0 wallstreet
PP allocate a allocate.a inanim inanim indef indef nonpro nonpro notgiven notgiven -0.4519852 wallstreet
PP allocate a allocate.a inanim inanim indef indef nonpro nonpro notgiven notgiven 0 wallstreet
PP award t award.t inanim inanim indef definite nonpro nonpro notgiven notgiven -0.2513145 wallstreet
PP pay t pay.t animate inanim definite indef nonpro nonpro given notgiven 0.6931472 wallstreet
PP sell t sell.t animate inanim definite indef nonpro nonpro notgiven notgiven -1.0986123 wallstreet
PP make t make.t animate inanim definite indef nonpro nonpro given notgiven 0.4054651 wallstreet
PP give t give.t animate inanim indef indef nonpro nonpro notgiven notgiven 1.0986123 wallstreet
PP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 0 wallstreet
PP sell t sell.t animate inanim definite indef nonpro nonpro notgiven notgiven 0.4054651 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro notgiven notgiven -1.0986123 wallstreet
PP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven 0.6931472 wallstreet
PP sell t sell.t animate inanim definite definite nonpro nonpro given given 0 wallstreet
PP sell t sell.t animate inanim definite indef nonpro nonpro notgiven notgiven 0.9162907 wallstreet
PP sell t sell.t animate inanim definite indef nonpro nonpro given notgiven 1.4663371 wallstreet
PP sell t sell.t animate inanim indef definite nonpro nonpro notgiven notgiven 0 wallstreet
PP sell t sell.t animate inanim indef indef nonpro nonpro notgiven notgiven 1.0116009 wallstreet
PP give a give.a animate inanim indef indef nonpro nonpro notgiven notgiven -0.2876821 wallstreet
PP give t give.t animate inanim indef indef nonpro nonpro notgiven notgiven -0.9808292 wallstreet
PP offer a offer.a animate inanim indef indef nonpro nonpro notgiven notgiven -0.4054651 wallstreet
PP pay t pay.t animate inanim definite indef nonpro nonpro given notgiven -0.6931472 wallstreet
PP give t give.t animate inanim indef indef nonpro nonpro notgiven notgiven -0.2231435 wallstreet
NP give a give.a inanim inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
PP give c give.c animate inanim indef definite nonpro pronom notgiven given -0.6931472 switchboard
PP pay a pay.a animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 0.6931472 switchboard
PP give t give.t animate inanim definite definite nonpro nonpro notgiven notgiven 0.4054651 switchboard
PP give t give.t animate inanim definite definite pronom pronom given given 0.6931472 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP do a do.a animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP send t send.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP take t take.t animate inanim definite definite pronom nonpro given notgiven 1.0986123 switchboard
NP give a give.a animate inanim definite definite nonpro nonpro notgiven notgiven -1.2527629 switchboard
NP pay t pay.t animate inanim definite definite pronom nonpro given notgiven 2.0794415 switchboard
NP give c give.c animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP give t give.t animate inanim definite definite pronom pronom given given 0 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP cost p cost.p animate inanim definite indef nonpro nonpro notgiven notgiven 0 switchboard
NP give a give.a inanim inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give c give.c animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP teach c teach.c animate inanim definite indef nonpro nonpro given notgiven 0.9162907 switchboard
NP offer a offer.a animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP offer f offer.f animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
PP give t give.t animate inanim definite definite pronom pronom given given 1.0986123 switchboard
PP give t give.t animate inanim definite definite pronom pronom given given 0 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 0 switchboard
NP give a give.a inanim inanim definite indef pronom nonpro given notgiven 1.7917595 switchboard
NP flip a flip.a animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
PP give t give.t animate inanim definite definite pronom pronom given given 0 switchboard
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 0 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.3862944 switchboard
NP give a give.a inanim inanim definite indef nonpro nonpro given notgiven 0.9162907 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP show c show.c animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
PP take t take.t inanim animate indef definite nonpro pronom notgiven given 0.9162907 switchboard
NP give a give.a inanim inanim definite indef pronom nonpro given notgiven 0 switchboard
NP send t send.t animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 2.4849066 switchboard
NP give a give.a animate inanim definite indef pronom pronom given notgiven 1.3862944 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP tell c tell.c animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 2.1972246 switchboard
NP cost p cost.p animate inanim definite indef nonpro nonpro notgiven notgiven 1.5040774 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0 switchboard
PP send t send.t animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
PP show c show.c animate inanim definite definite nonpro pronom notgiven notgiven -0.6931472 switchboard
PP send t send.t animate inanim definite definite pronom pronom given given 0.6931472 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given given 1.0986123 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 2.3978953 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
